name,targetVersion,minorLine,frameworkDep,publishedAt,alreadyBundled
@activepieces/piece-synthesia,0.0.1,0.0,0.22.2,2025-12-09T06:12:02.877Z,false
@activepieces/piece-synthesia,0.1.5,0.1,0.30.0,2026-06-11T14:21:34.965Z,false
@activepieces/piece-systeme-io,0.0.7,0.0,0.20.1,2025-09-29T17:58:32.192Z,false
@activepieces/piece-systeme-io,0.1.5,0.1,0.30.0,2026-06-09T07:47:18.570Z,false
@activepieces/piece-tableau,0.0.2,0.0,0.20.2,2025-11-14T15:54:11.039Z,false
@activepieces/piece-tableau,0.1.4,0.1,0.30.0,2026-06-11T14:23:00.529Z,false
@activepieces/piece-talkable,0.0.15,0.0,0.7.34,2024-09-18T09:07:17.823Z,false
@activepieces/piece-talkable,0.1.9,0.1,0.20.1,2025-09-29T17:58:31.848Z,false
@activepieces/piece-talkable,0.2.6,0.2,0.30.0,2026-06-11T14:21:18.727Z,false
@activepieces/piece-tally,0.0.4,0.0,0.7.24,2024-03-11T03:08:39.180Z,false
@activepieces/piece-tally,0.1.9,0.1,0.20.1,2025-09-29T17:58:32.343Z,false
@activepieces/piece-tally,0.2.4,0.2,0.25.3,2026-02-19T14:00:49.430Z,false
@activepieces/piece-tally,0.3.1,0.3,0.26.2,2026-04-12T17:22:55.427Z,false
@activepieces/piece-tally,0.4.3,0.4,0.30.0,2026-06-11T13:42:00.698Z,false
@activepieces/piece-tapfiliate,0.1.2,0.1,0.30.0,2026-06-11T14:22:11.957Z,false
@activepieces/piece-tarvent,0.0.11,0.0,0.20.1,2025-09-29T17:58:32.529Z,false
@activepieces/piece-tarvent,0.1.5,0.1,0.30.0,2026-06-11T14:25:51.140Z,false
@activepieces/piece-taskade,0.0.8,0.0,0.20.1,2025-09-29T17:58:31.445Z,false
@activepieces/piece-taskade,0.1.6,0.1,0.30.0,2026-06-11T05:25:18.798Z,false
@activepieces/piece-tavily,0.0.7,0.0,0.20.1,2025-09-29T17:58:31.685Z,false
@activepieces/piece-tavily,0.1.7,0.1,0.30.0,2026-06-11T14:23:47.926Z,false
@activepieces/piece-teable,0.1.6,0.1,0.30.0,2026-06-11T05:23:44.653Z,false
@activepieces/piece-teamhood,0.0.3,0.0,0.30.0,2026-06-11T14:23:42.597Z,false
@activepieces/piece-teamleader,0.0.9,0.0,0.20.1,2025-09-29T17:58:32.523Z,false
@activepieces/piece-teamleader,0.1.6,0.1,0.30.0,2026-06-11T14:26:07.117Z,false
@activepieces/piece-teamwork,0.0.2,0.0,0.20.1,2025-09-25T21:14:52.683Z,false
@activepieces/piece-teamwork,0.1.4,0.1,0.30.0,2026-06-11T14:23:37.310Z,false
@activepieces/piece-telegram-bot,0.0.1,0.0,,2023-03-07T18:33:53.734Z,false
@activepieces/piece-telegram-bot,0.1.3,0.1,,2023-03-16T01:34:46.599Z,false
@activepieces/piece-telegram-bot,0.2.6,0.2,0.3.27,2023-06-10T21:33:17.757Z,false
@activepieces/piece-telegram-bot,0.3.22,0.3,0.20.2,2025-11-24T09:10:16.054Z,false
@activepieces/piece-telegram-bot,0.4.2,0.4,0.25.0,2026-01-29T10:10:54.318Z,false
@activepieces/piece-telegram-bot,0.5.7,0.5,0.27.2,2026-04-17T09:02:06.487Z,false
@activepieces/piece-telegram-bot,0.6.3,0.6,,2026-06-23T13:41:46.470Z,true
@activepieces/piece-telnyx,0.0.4,0.0,0.30.0,2026-06-11T14:23:58.614Z,false
@activepieces/piece-tenzo,0.0.6,0.0,0.30.0,2026-06-11T13:41:39.414Z,false
@activepieces/piece-textcortex-ai,0.0.3,0.0,0.20.1,2025-09-29T17:58:32.287Z,false
@activepieces/piece-textcortex-ai,0.1.5,0.1,0.30.0,2026-06-11T14:26:12.319Z,false
@activepieces/piece-thankster,0.0.7,0.0,0.20.1,2025-09-29T17:58:31.853Z,false
@activepieces/piece-thankster,0.1.5,0.1,0.30.0,2026-06-11T14:26:01.575Z,false
@activepieces/piece-ticktick,0.0.8,0.0,0.20.1,2025-09-29T17:58:31.031Z,false
@activepieces/piece-ticktick,0.1.6,0.1,0.30.0,2026-06-09T07:48:06.421Z,false
@activepieces/piece-tidely,0.0.6,0.0,0.30.0,2026-06-11T14:25:29.315Z,false
@activepieces/piece-tidycal,0.0.16,0.0,0.20.1,2025-09-29T17:58:31.792Z,false
@activepieces/piece-tidycal,0.1.6,0.1,0.30.0,2026-06-11T13:42:47.393Z,false
@activepieces/piece-time-ops,0.0.6,0.0,0.30.0,2026-06-11T14:25:13.558Z,false
@activepieces/piece-timelines-ai,0.0.2,0.0,0.20.1,2025-09-30T18:29:07.033Z,false
@activepieces/piece-timelines-ai,0.1.5,0.1,0.30.0,2026-06-09T07:47:39.413Z,false
@activepieces/piece-tiny-talk-ai,0.0.1,0.0,0.22.2,2025-12-09T07:30:42.547Z,false
@activepieces/piece-tiny-talk-ai,0.1.5,0.1,0.30.0,2026-06-11T14:24:09.363Z,false
@activepieces/piece-tl-dv,0.0.1,0.0,0.20.3,2025-12-02T15:46:36.108Z,false
@activepieces/piece-tl-dv,0.1.5,0.1,0.30.0,2026-06-11T14:24:14.775Z,false
@activepieces/piece-todoist,0.0.1,0.0,,2023-03-07T18:33:54.584Z,false
@activepieces/piece-todoist,0.1.3,0.1,,2023-03-16T01:34:46.782Z,false
@activepieces/piece-todoist,0.2.4,0.2,0.3.30,2023-06-29T16:13:52.183Z,false
@activepieces/piece-todoist,0.3.17,0.3,0.20.1,2025-09-29T17:58:31.736Z,false
@activepieces/piece-todoist,0.4.7,0.4,0.30.0,2026-06-09T06:28:04.455Z,false
@activepieces/piece-toggl-track,0.0.3,0.0,0.20.1,2025-09-29T17:58:32.251Z,false
@activepieces/piece-toggl-track,0.1.6,0.1,0.30.0,2026-06-11T14:25:18.810Z,false
@activepieces/piece-totalcms,0.0.13,0.0,0.20.1,2025-09-29T17:58:31.988Z,false
@activepieces/piece-totalcms,0.1.6,0.1,0.30.0,2026-06-11T14:25:34.538Z,false
@activepieces/piece-trello,0.0.1,0.0,,2023-03-14T18:24:03.389Z,false
@activepieces/piece-trello,0.1.3,0.1,,2023-03-16T01:34:45.821Z,false
@activepieces/piece-trello,0.2.3,0.2,0.3.27,2023-06-10T21:33:19.572Z,false
@activepieces/piece-trello,0.3.19,0.3,0.20.2,2025-11-05T14:30:53.544Z,false
@activepieces/piece-trello,0.4.9,0.4,,2026-06-24T15:36:06.497Z,true
@activepieces/piece-truelayer,0.0.8,0.0,0.20.1,2025-09-29T17:58:32.354Z,false
@activepieces/piece-truelayer,0.1.6,0.1,0.30.0,2026-06-11T13:42:53.116Z,false
@activepieces/piece-trust,0.0.3,0.0,0.31.0,2026-06-16T13:39:21.109Z,false
@activepieces/piece-twenty,0.0.3,0.0,0.30.0,2026-06-11T14:24:46.747Z,false
@activepieces/piece-twilio,0.0.1,0.0,,2023-03-07T18:33:57.659Z,false
@activepieces/piece-twilio,0.1.3,0.1,,2023-03-16T01:34:46.202Z,false
@activepieces/piece-twilio,0.2.2,0.2,0.3.27,2023-06-10T21:33:18.775Z,false
@activepieces/piece-twilio,0.3.13,0.3,0.20.1,2025-09-09T18:27:00.485Z,false
@activepieces/piece-twilio,0.4.6,0.4,0.30.0,2026-06-09T06:40:14.111Z,false
@activepieces/piece-twin-labs,0.0.9,0.0,0.20.1,2025-09-29T17:58:31.998Z,false
@activepieces/piece-twin-labs,0.1.4,0.1,0.30.0,2026-06-11T14:25:02.537Z,false
@activepieces/piece-twitch,0.0.7,0.0,0.30.0,2026-06-11T13:42:26.066Z,false
@activepieces/piece-twitter,0.0.5,0.0,0.3.27,2023-06-14T14:31:59.765Z,false
@activepieces/piece-twitter,0.1.6,0.1,0.7.1,2023-11-14T17:48:12.975Z,false
@activepieces/piece-twitter,0.2.18,0.2,0.20.1,2025-10-31T23:15:32.011Z,false
@activepieces/piece-twitter,0.3.4,0.3,0.30.0,2026-06-09T06:41:18.850Z,false
@activepieces/piece-typeform,0.0.1,0.0,,2023-03-07T18:33:52.819Z,false
@activepieces/piece-typeform,0.1.3,0.1,,2023-03-16T01:34:46.638Z,false
@activepieces/piece-typeform,0.2.4,0.2,0.3.29,2023-06-25T17:38:44.138Z,false
@activepieces/piece-typeform,0.3.12,0.3,0.20.1,2025-09-29T17:58:32.140Z,false
@activepieces/piece-typeform,0.4.5,0.4,0.30.0,2026-06-11T13:42:15.982Z,false
@activepieces/piece-typefully,0.0.1,0.0,0.26.0,2026-03-31T11:04:16.571Z,false
@activepieces/piece-typefully,0.1.1,0.1,0.26.2,2026-04-12T17:22:32.470Z,false
@activepieces/piece-typefully,0.2.3,0.2,0.30.0,2026-06-11T14:24:30.930Z,false
@activepieces/piece-umami,0.0.1,0.0,0.26.0,2026-04-01T09:51:38.874Z,false
@activepieces/piece-umami,0.1.6,0.1,0.30.0,2026-06-11T14:24:57.243Z,false
@activepieces/piece-umami,0.2.0,0.2,,2026-06-25T09:44:29.715Z,true
@activepieces/piece-upgradechat,0.0.8,0.0,0.20.1,2025-09-29T17:58:32.355Z,false
@activepieces/piece-upgradechat,0.1.4,0.1,0.30.0,2026-06-11T14:25:45.455Z,false
@activepieces/piece-uptimerobot,0.0.3,0.0,0.30.0,2026-06-11T14:24:51.973Z,false
@activepieces/piece-uscreen,0.0.2,0.0,0.20.2,2025-11-04T13:37:55.790Z,false
@activepieces/piece-uscreen,0.1.5,0.1,0.30.0,2026-06-11T14:24:20.108Z,false
@activepieces/piece-useinbox,0.0.3,0.0,0.30.0,2026-06-11T14:24:25.606Z,false
@activepieces/piece-uxsniff,0.0.3,0.0,0.30.0,2026-06-11T13:43:29.272Z,false
@activepieces/piece-vadoo-ai,0.0.2,0.0,0.20.1,2025-09-23T20:45:32.309Z,false
@activepieces/piece-vadoo-ai,0.1.4,0.1,0.30.0,2026-06-11T14:25:39.913Z,false
@activepieces/piece-validatedmails,0.0.4,0.0,0.30.0,2026-06-11T14:25:08.064Z,false
@activepieces/piece-valyu,0.0.5,0.0,0.30.0,2026-06-11T14:25:24.025Z,false
@activepieces/piece-vapi,0.0.3,0.0,0.30.0,2026-06-11T05:24:00.280Z,false
@activepieces/piece-vbout,0.0.10,0.0,0.20.1,2025-09-29T17:58:47.815Z,false
@activepieces/piece-vbout,0.1.4,0.1,0.30.0,2026-06-11T05:25:24.137Z,false
@activepieces/piece-vercel,0.0.3,0.0,0.30.0,2026-06-11T14:24:36.263Z,false
@activepieces/piece-vero,0.0.1,0.0,0.22.2,2025-12-22T08:28:08.146Z,false
@activepieces/piece-vero,0.1.5,0.1,0.30.0,2026-06-11T14:24:41.532Z,false
@activepieces/piece-videoask,0.0.2,0.0,0.20.2,2025-11-12T14:38:59.225Z,false
@activepieces/piece-videoask,0.1.5,0.1,0.30.0,2026-06-11T14:24:04.108Z,false
@activepieces/piece-vidlab7,0.0.2,0.0,0.22.2,2025-12-08T10:06:59.869Z,false
@activepieces/piece-vidlab7,0.1.5,0.1,0.30.0,2026-06-11T14:23:53.110Z,false
@activepieces/piece-vidnoz,0.0.6,0.0,0.30.0,2026-06-11T14:25:56.351Z,false
@activepieces/piece-village,0.0.8,0.0,0.18.4,2025-08-27T14:44:09.221Z,false
@activepieces/piece-village,0.1.0,0.1,0.20.1,2025-09-08T13:35:52.938Z,false
@activepieces/piece-village,0.2.1,0.2,0.20.1,2025-09-11T19:10:52.141Z,false
@activepieces/piece-village,0.3.3,0.3,0.25.4,2026-02-23T09:29:11.621Z,false
@activepieces/piece-village,0.4.2,0.4,0.30.0,2026-06-11T13:43:19.115Z,false
@activepieces/piece-vimeo,0.0.2,0.0,0.20.1,2025-10-15T16:42:12.567Z,false
@activepieces/piece-vimeo,0.1.5,0.1,0.30.0,2026-06-11T14:27:41.759Z,false
@activepieces/piece-visible,0.0.7,0.0,0.30.0,2026-06-11T14:27:21.082Z,false
@activepieces/piece-vlm-run,0.0.2,0.0,0.20.1,2025-09-17T07:04:58.889Z,false
@activepieces/piece-vlm-run,0.1.5,0.1,0.30.0,2026-06-11T14:26:54.650Z,false
@activepieces/piece-voipstudio,0.0.1,0.0,0.22.2,2025-12-23T10:13:24.970Z,false
@activepieces/piece-voipstudio,0.1.5,0.1,0.30.0,2026-06-11T14:26:43.932Z,false
@activepieces/piece-vouchery-io,0.0.7,0.0,0.30.0,2026-06-11T14:27:52.322Z,false
@activepieces/piece-vtex,0.0.4,0.0,0.3.27,2023-06-10T21:33:18.477Z,false
@activepieces/piece-vtex,0.1.11,0.1,0.20.1,2025-09-29T17:58:47.698Z,false
@activepieces/piece-vtex,0.2.6,0.2,0.30.0,2026-06-11T14:27:47.086Z,false
@activepieces/piece-vtiger,0.1.8,0.1,*,2024-02-02T00:17:34.047Z,false
@activepieces/piece-vtiger,1.1.13,1.1,0.18.3,2025-08-12T17:53:46.292Z,false
@activepieces/piece-vtiger,1.2.8,1.2,0.20.1,2025-10-31T23:15:40.585Z,false
@activepieces/piece-vtiger,1.3.5,1.3,0.30.0,2026-06-11T14:28:08.425Z,false
@activepieces/piece-wafeq,0.0.3,0.0,0.30.0,2026-06-11T14:26:49.306Z,false
@activepieces/piece-waitwhile,0.0.7,0.0,0.30.0,2026-06-11T14:27:05.286Z,false
@activepieces/piece-wayfront,0.0.3,0.0,0.30.0,2026-06-11T14:28:03.084Z,false
@activepieces/piece-wealthbox,0.0.3,0.0,0.20.1,2025-09-29T17:58:47.780Z,false
@activepieces/piece-wealthbox,0.1.4,0.1,0.30.0,2026-06-11T14:28:49.503Z,false
@activepieces/piece-webex,0.0.3,0.0,0.30.0,2026-06-11T14:26:38.526Z,false
@activepieces/piece-webflow,0.0.1,0.0,0.3.27,2023-06-15T01:33:20.294Z,false
@activepieces/piece-webflow,0.1.12,0.1,0.20.1,2025-09-29T17:58:46.817Z,false
@activepieces/piece-webflow,0.2.7,0.2,0.30.0,2026-06-11T05:23:39.376Z,false
@activepieces/piece-webling,0.0.7,0.0,0.20.1,2025-09-29T17:58:46.893Z,false
@activepieces/piece-webling,0.1.4,0.1,0.30.0,2026-06-11T14:28:54.786Z,false
@activepieces/piece-webscraping-ai,0.0.3,0.0,0.20.1,2025-09-29T17:58:47.588Z,false
@activepieces/piece-webscraping-ai,0.1.4,0.1,0.30.0,2026-06-09T07:47:02.838Z,false
@activepieces/piece-wedof,1.1.9,1.1,0.7.37,2024-10-28T10:58:04.552Z,false
@activepieces/piece-wedof,1.2.9,1.2,0.15.0,2025-07-18T11:09:33.479Z,false
@activepieces/piece-wedof,1.3.9,1.3,0.20.1,2025-10-31T23:15:41.064Z,false
@activepieces/piece-wedof,1.4.4,1.4,0.30.0,2026-06-11T13:44:01.304Z,false
@activepieces/piece-week-done,0.0.7,0.0,0.30.0,2026-06-11T14:26:33.226Z,false
@activepieces/piece-weekdone,0.0.3,0.0,0.30.0,2026-06-11T14:28:13.377Z,false
@activepieces/piece-what-converts,0.0.1,0.0,0.20.1,2025-09-25T08:46:21.314Z,false
@activepieces/piece-what-converts,0.1.4,0.1,0.30.0,2026-06-11T14:28:18.431Z,false
@activepieces/piece-whatsable,0.0.9,0.0,0.20.1,2025-09-29T17:58:47.001Z,false
@activepieces/piece-whatsable,0.1.4,0.1,0.30.0,2026-06-09T07:47:34.137Z,false
@activepieces/piece-whatsapp,0.0.1,0.0,0.7.29,2024-05-09T12:08:48.469Z,false
@activepieces/piece-whatsapp,0.1.6,0.1,0.20.1,2025-09-29T17:58:47.619Z,false
@activepieces/piece-whatsapp,0.2.4,0.2,0.30.0,2026-06-09T06:28:32.179Z,false
@activepieces/piece-whatsscale,0.0.3,0.0,0.30.0,2026-06-11T13:43:24.116Z,false
@activepieces/piece-wistia,0.0.3,0.0,0.30.0,2026-06-11T14:26:22.749Z,false
@activepieces/piece-wonderchat,0.0.2,0.0,0.20.1,2025-09-29T17:58:46.041Z,false
@activepieces/piece-wonderchat,0.1.4,0.1,0.30.0,2026-06-11T14:28:33.911Z,false
@activepieces/piece-woocommerce,0.0.17,0.0,0.20.1,2025-09-29T17:58:47.967Z,false
@activepieces/piece-woocommerce,0.1.5,0.1,0.30.0,2026-06-09T06:41:02.586Z,false
@activepieces/piece-woodpecker,0.0.7,0.0,0.30.0,2026-06-11T14:27:57.656Z,false
@activepieces/piece-wootric,0.0.9,0.0,0.20.1,2025-09-29T17:58:48.163Z,false
@activepieces/piece-wootric,0.1.4,0.1,0.30.0,2026-06-11T14:28:28.684Z,false
@activepieces/piece-wordpress,0.0.1,0.0,,2023-03-07T18:33:52.868Z,false
@activepieces/piece-wordpress,0.1.3,0.1,,2023-03-16T01:34:46.800Z,false
@activepieces/piece-wordpress,0.2.7,0.2,0.3.28,2023-06-19T21:33:55.979Z,false
@activepieces/piece-wordpress,0.3.21,0.3,0.20.1,2025-09-29T17:58:47.791Z,false
@activepieces/piece-wordpress,0.4.5,0.4,0.30.0,2026-06-09T06:28:15.316Z,false
@activepieces/piece-workable,0.0.5,0.0,0.20.1,2025-10-10T21:48:51.299Z,false
@activepieces/piece-workable,0.1.5,0.1,0.30.0,2026-06-11T05:23:49.665Z,false
@activepieces/piece-workday,0.0.7,0.0,0.32.0,2026-06-20T12:17:32.542Z,false
@activepieces/piece-wrike,0.0.2,0.0,0.20.1,2025-10-02T18:53:49.270Z,false
@activepieces/piece-wrike,0.1.5,0.1,0.30.0,2026-06-11T14:26:28.053Z,false
@activepieces/piece-writesonic-bulk,0.0.2,0.0,0.22.1,2025-12-04T07:38:38.343Z,false
@activepieces/piece-writesonic-bulk,0.1.6,0.1,0.30.0,2026-06-11T14:27:10.483Z,false
@activepieces/piece-wufoo,0.0.10,0.0,0.20.1,2025-09-29T17:58:47.741Z,false
@activepieces/piece-wufoo,0.1.5,0.1,0.30.0,2026-06-11T14:27:36.445Z,false
@activepieces/piece-xero,0.0.3,0.0,0.3.27,2023-06-10T21:33:19.720Z,false
@activepieces/piece-xero,0.1.4,0.1,0.7.24,2024-03-11T03:08:40.917Z,false
@activepieces/piece-xero,0.2.1,0.2,0.7.36,2024-10-11T09:40:56.707Z,false
@activepieces/piece-xero,0.3.0,0.3,0.14.1,2025-06-26T11:01:57.502Z,false
@activepieces/piece-xero,0.4.2,0.4,0.18.3,2025-08-12T13:51:45.510Z,false
@activepieces/piece-xero,0.5.6,0.5,0.20.1,2025-09-29T17:58:47.647Z,false
@activepieces/piece-xero,0.6.5,0.6,0.30.0,2026-06-11T13:43:34.461Z,false
@activepieces/piece-xquik,0.0.3,0.0,0.30.0,2026-06-11T14:27:00.071Z,false
@activepieces/piece-youcanbookme,0.0.1,0.0,0.22.2,2025-12-16T13:25:47.224Z,false
@activepieces/piece-youcanbookme,0.1.5,0.1,0.30.0,2026-06-11T14:27:31.281Z,false
@activepieces/piece-youform,0.0.1,0.0,0.20.2,2025-11-25T13:25:23.622Z,false
@activepieces/piece-youform,0.1.5,0.1,0.30.0,2026-06-11T13:43:55.698Z,false
@activepieces/piece-youtrack,0.0.3,0.0,0.30.0,2026-06-11T14:27:15.802Z,false
@activepieces/piece-youtube,0.0.2,0.0,,2023-03-14T18:24:03.059Z,false
@activepieces/piece-youtube,0.1.4,0.1,,2023-03-16T01:34:46.663Z,false
@activepieces/piece-youtube,0.2.3,0.2,0.3.27,2023-06-10T21:33:19.584Z,false
@activepieces/piece-youtube,0.3.19,0.3,0.20.1,2025-10-31T23:15:40.065Z,false
@activepieces/piece-youtube,0.4.9,0.4,0.32.0,2026-06-17T12:56:42.576Z,false
@activepieces/piece-zagomail,0.0.7,0.0,0.20.1,2025-09-29T17:58:47.336Z,false
@activepieces/piece-zagomail,0.1.4,0.1,0.30.0,2026-06-11T14:28:44.168Z,false
@activepieces/piece-zendesk,0.0.5,0.0,0.3.27,2023-06-10T21:33:19.271Z,false
@activepieces/piece-zendesk,0.1.15,0.1,0.20.2,2025-11-27T07:54:18.332Z,false
@activepieces/piece-zendesk,0.2.8,0.2,0.30.0,2026-06-09T07:48:27.678Z,false
@activepieces/piece-zendesk-sell,0.0.3,0.0,0.20.2,2025-11-04T13:38:03.423Z,false
@activepieces/piece-zendesk-sell,0.1.5,0.1,0.30.0,2026-06-11T14:27:26.253Z,false
@activepieces/piece-zeplin,0.0.6,0.0,0.30.0,2026-06-11T14:28:23.580Z,false
@activepieces/piece-zerobounce,0.0.7,0.0,0.20.1,2025-09-29T17:58:47.658Z,false
@activepieces/piece-zerobounce,0.1.4,0.1,0.30.0,2026-06-11T14:29:05.101Z,false
@activepieces/piece-zoho-bookings,0.0.2,0.0,0.20.1,2025-10-02T18:53:56.746Z,false
@activepieces/piece-zoho-bookings,0.1.4,0.1,0.30.0,2026-06-11T14:29:36.406Z,false
@activepieces/piece-zoho-books,0.0.9,0.0,0.20.1,2025-09-29T17:58:47.519Z,false
@activepieces/piece-zoho-books,0.1.5,0.1,0.26.0,2026-04-01T13:51:06.699Z,false
@activepieces/piece-zoho-campaigns,0.0.3,0.0,0.20.2,2025-11-24T06:08:09.964Z,false
@activepieces/piece-zoho-campaigns,0.1.7,0.1,0.30.0,2026-06-11T14:29:26.074Z,false
@activepieces/piece-zoho-crm,0.0.4,0.0,0.3.27,2023-06-10T21:33:19.544Z,false
@activepieces/piece-zoho-crm,0.1.15,0.1,0.20.1,2025-09-29T17:58:47.042Z,false
@activepieces/piece-zoho-crm,0.2.7,0.2,0.30.0,2026-06-11T14:29:20.889Z,false
@activepieces/piece-zoho-desk,0.0.8,0.0,0.20.1,2025-09-29T17:58:56.344Z,false
@activepieces/piece-zoho-desk,0.1.6,0.1,0.30.0,2026-06-11T14:29:15.678Z,false
@activepieces/piece-zoho-invoice,0.0.13,0.0,0.20.1,2025-09-29T17:58:56.692Z,false
@activepieces/piece-zoho-invoice,0.1.6,0.1,0.30.0,2026-06-11T13:43:39.702Z,false
@activepieces/piece-zoho-mail,0.0.11,0.0,0.20.1,2025-10-31T23:15:48.637Z,false
@activepieces/piece-zoho-mail,0.1.7,0.1,0.30.0,2026-06-09T07:47:44.905Z,false
@activepieces/piece-zoo,0.0.7,0.0,0.20.1,2025-09-29T17:58:56.804Z,false
@activepieces/piece-zoo,0.1.4,0.1,0.30.0,2026-06-11T13:43:50.533Z,false
@activepieces/piece-zoom,0.0.1,0.0,,2023-03-07T18:33:57.868Z,false
@activepieces/piece-zoom,0.1.3,0.1,,2023-03-16T01:34:45.937Z,false
@activepieces/piece-zoom,0.2.2,0.2,0.3.27,2023-06-10T21:33:19.789Z,false
@activepieces/piece-zoom,0.3.3,0.3,0.7.24,2024-03-11T03:08:41.947Z,false
@activepieces/piece-zoom,0.4.7,0.4,0.20.1,2025-09-29T17:58:56.633Z,false
@activepieces/piece-zoom,0.5.4,0.5,0.25.6,2026-02-27T07:54:20.816Z,false
@activepieces/piece-zoom,0.6.3,0.6,0.30.0,2026-06-11T14:29:10.323Z,false
@activepieces/piece-zuora,0.0.12,0.0,0.20.1,2025-09-29T17:58:56.570Z,false
@activepieces/piece-zuora,0.1.4,0.1,0.30.0,2026-06-11T14:29:31.274Z,false
@activepieces/piece-approval,0.0.1,0.0,0.5.0,2023-07-11T17:03:06.088Z,false
@activepieces/piece-approval,0.1.20,0.1,0.30.0,2026-06-12T15:12:09.103Z,false
@activepieces/piece-connections,0.0.1,0.0,,2023-03-07T18:32:06.728Z,false
@activepieces/piece-connections,0.1.3,0.1,,2023-03-16T01:34:44.570Z,false
@activepieces/piece-connections,0.2.2,0.2,0.3.27,2023-06-10T21:33:07.297Z,false
@activepieces/piece-connections,0.3.4,0.3,0.7.24,2024-03-11T03:08:41.676Z,false
@activepieces/piece-connections,0.4.7,0.4,0.20.2,2025-11-13T14:44:01.873Z,false
@activepieces/piece-connections,0.5.5,0.5,0.30.0,2026-06-12T15:13:57.725Z,false
@activepieces/piece-crypto,0.0.22,0.0,0.30.0,2026-06-12T15:15:18.326Z,false
@activepieces/piece-csv,0.0.1,0.0,,2023-03-07T18:33:45.720Z,false
@activepieces/piece-csv,0.1.3,0.1,,2023-03-16T01:34:46.624Z,false
@activepieces/piece-csv,0.2.2,0.2,0.3.27,2023-06-10T21:33:10.521Z,false
@activepieces/piece-csv,0.3.5,0.3,0.7.24,2024-03-11T03:08:42.739Z,false
@activepieces/piece-csv,0.4.15,0.4,0.30.0,2026-06-12T15:15:23.469Z,false
@activepieces/piece-data-mapper,0.1.3,0.1,,2023-03-16T01:34:44.822Z,false
@activepieces/piece-data-mapper,0.2.2,0.2,0.3.27,2023-06-10T21:33:15.611Z,false
@activepieces/piece-data-mapper,0.3.16,0.3,0.30.0,2026-06-12T15:15:02.667Z,false
@activepieces/piece-data-summarizer,0.0.11,0.0,0.30.0,2026-06-12T15:15:07.819Z,false
@activepieces/piece-date-helper,0.0.7,0.0,0.7.24,2024-03-11T03:08:07.964Z,false
@activepieces/piece-date-helper,0.1.28,0.1,0.30.0,2026-06-12T15:16:28.154Z,false
@activepieces/piece-delay,0.1.3,0.1,,2023-03-16T01:34:44.563Z,false
@activepieces/piece-delay,0.2.5,0.2,0.3.27,2023-06-10T21:33:15.668Z,false
@activepieces/piece-delay,0.3.28,0.3,0.30.0,2026-06-12T15:14:46.237Z,false
@activepieces/piece-file-helper,0.0.7,0.0,*,2024-03-25T16:08:03.220Z,false
@activepieces/piece-file-helper,0.1.24,0.1,0.30.0,2026-06-12T15:15:44.802Z,false
@activepieces/piece-forms,0.0.3,0.0,0.7.24,2024-03-11T03:08:21.520Z,false
@activepieces/piece-forms,0.1.0,0.1,0.7.32,2024-06-30T17:03:21.251Z,false
@activepieces/piece-forms,0.2.0,0.2,0.7.36,2024-10-11T07:18:37.624Z,false
@activepieces/piece-forms,0.3.6,0.3,0.7.37,2024-10-28T11:10:05.882Z,false
@activepieces/piece-forms,0.4.15,0.4,0.30.0,2026-06-12T15:15:55.450Z,false
@activepieces/piece-graphql,0.0.12,0.0,0.30.0,2026-06-12T15:16:17.266Z,false
@activepieces/piece-http,0.0.1,0.0,,2023-03-07T18:33:52.062Z,false
@activepieces/piece-http,0.1.3,0.1,,2023-03-16T01:34:40.500Z,false
@activepieces/piece-http,0.2.4,0.2,0.3.27,2023-06-10T21:33:12.838Z,false
@activepieces/piece-http,0.3.10,0.3,0.7.15,2024-02-02T00:17:16.157Z,false
@activepieces/piece-http,0.4.5,0.4,0.7.32,2024-06-23T21:13:06.153Z,false
@activepieces/piece-http,0.5.1,0.5,0.7.33,2024-08-20T13:26:51.187Z,false
@activepieces/piece-http,0.6.2,0.6,0.7.45,2025-03-13T11:25:24.830Z,false
@activepieces/piece-http,0.7.0,0.7,0.11.0,2025-05-22T07:18:09.901Z,false
@activepieces/piece-http,0.8.7,0.8,0.20.1,2025-09-08T18:43:24.898Z,false
@activepieces/piece-http,0.9.5,0.9,0.20.1,2025-10-31T23:14:27.250Z,false
@activepieces/piece-http,0.10.0,0.10,0.22.2,2025-12-15T05:59:44.186Z,false
@activepieces/piece-http,0.11.10,0.11,0.30.0,2026-06-12T15:15:34.011Z,false
@activepieces/piece-image-helper,0.0.8,0.0,0.7.24,2024-03-12T00:07:55.796Z,false
@activepieces/piece-image-helper,0.1.13,0.1,0.30.0,2026-06-12T15:15:50.119Z,false
@activepieces/piece-manual-trigger,0.0.5,0.0,0.25.4,2026-02-23T09:04:31.040Z,false
@activepieces/piece-math-helper,0.0.24,0.0,,2026-06-21T15:56:35.955Z,true
@activepieces/piece-pdf,0.0.1,0.0,*,2024-03-27T19:02:31.689Z,false
@activepieces/piece-pdf,0.1.5,0.1,0.7.37,2024-11-04T21:19:28.794Z,false
@activepieces/piece-pdf,0.2.17,0.2,0.20.2,2025-11-04T13:37:29.474Z,false
@activepieces/piece-pdf,0.3.5,0.3,0.26.0,2026-03-06T10:21:43.843Z,false
@activepieces/piece-pdf,0.4.1,0.4,0.26.0,2026-03-12T05:49:55.090Z,false
